Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,9/19/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Latin America & the Caribbean (IDA & IBRD countries),TLA,Agricultural land (% of land area),AG.LND.AGRI.ZS,,27.93669819,28.19800347,28.45123541,28.6593369,28.87440855,29.08897874,29.26990168,29.55246841,30.0196688,30.12386999,30.45026339,30.68108055,30.88507016,31.17074086,31.40861355,31.6138107,31.8317405,31.93559061,32.1065948,32.24811389,32.38868576,32.59348854,32.79954495,32.95789327,33.07050923,33.31147669,33.46230324,33.57959272,33.72601653,34.02723337,34.26060384,34.35131138,34.52957735,34.56351059,34.95783189,35.14925595,35.22224722,35.3717242,35.45015791,35.47061123,35.41983696,35.50723439,35.74424288,36.15348667,36.3821021,36.53940721,36.68646628,36.81790438,36.83162212,36.9942444,37.10158041,37.21348069,37.55817122,37.63157615,37.61911438,37.57095139,,
Timor-Leste,TLS,Agricultural land (% of land area),AG.LND.AGRI.ZS,,15.46738399,15.46738399,15.46738399,15.46738399,15.46738399,15.46738399,15.60188299,15.60188299,15.66913248,16.34162744,16.34162744,16.47612643,16.81237391,16.81237391,17.14862139,17.35036987,17.61936785,18.22461332,18.56086079,18.76260928,18.96435777,19.09885676,19.23335575,19.43510424,19.63685272,19.83860121,20.10759919,20.37659718,20.51109617,21.38533961,22.19233356,22.19233356,22.52858104,22.86482851,22.86482851,22.99932751,23.066577,22.93207801,22.66308003,22.66308003,24.34431742,24.34431742,24.5460659,25.89105582,25.89105582,25.89105582,25.21856086,25.55480834,25.68930733,25.01681237,25.08406187,25.82380632,25.55480834,25.55480834,25.55480834,25.55480834,,
Middle East & North Africa (IDA & IBRD countries),TMN,Agricultural land (% of land area),AG.LND.AGRI.ZS,,23.21416168,23.20165872,23.2300219,23.23615761,23.26475233,23.26151082,23.33456047,23.36975397,23.44789742,23.53229235,23.87982811,24.01134064,24.0650527,24.0753561,23.96259748,23.99397077,23.97834201,23.93828607,24.06898883,23.92832997,23.49866634,23.58847268,23.6685151,23.74904606,23.78683758,23.78926872,23.85817419,23.9359707,23.90249042,23.9133032,24.19707522,24.40703086,24.5651731,24.62525701,24.60673403,24.6576097,24.5479143,24.68714923,24.53779382,24.40332858,24.5079834,24.59110527,24.66165291,24.76273225,22.88465346,22.87573066,22.92474455,22.65914389,22.64331039,22.6990964,22.72079848,22.75141596,22.78539791,22.84575984,22.86004794,22.84352932,,
Tonga,TON,Agricultural land (% of land area),AG.LND.AGRI.ZS,,37.5,38.88888889,40.27777778,40.27777778,41.66666667,43.05555556,43.05555556,43.05555556,45.83333333,44.44444444,44.44444444,45.83333333,45.83333333,47.22222222,47.22222222,45.83333333,45.83333333,45.83333333,45.83333333,47.22222222,47.22222222,47.22222222,45.83333333,45.83333333,45.83333333,45.83333333,45.83333333,45.83333333,44.44444444,44.44444444,44.44444444,44.44444444,44.44444444,44.44444444,45.83333333,45.83333333,43.05555556,43.05555556,43.05555556,41.66666667,41.66666667,41.66666667,41.66666667,41.66666667,41.66666667,43.05555556,43.05555556,43.05555556,44.44444444,44.44444444,44.44444444,45.83333333,45.83333333,45.83333333,45.83333333,45.83333333,,
South Asia (IDA & IBRD),TSA,Agricultural land (% of land area),AG.LND.AGRI.ZS,,55.12828589,55.48039024,55.50716942,55.75215705,56.06974137,56.2025912,56.30866185,56.37142555,55.95028113,56.07769144,55.95634829,56.07852829,56.46306055,56.44736963,56.60197754,56.53607566,56.57624442,56.90094196,56.86181925,57.02667857,56.86621271,57.35359378,56.85244658,57.31221152,57.20333744,56.85721658,57.18099361,56.87399545,57.06994364,56.90374538,56.9490608,56.75474442,56.80416032,56.83589259,56.8183351,56.76788374,56.97304164,57.00283473,57.02550438,56.97659463,56.93593058,56.92000855,56.87412795,56.74790536,56.71625964,56.67748839,56.57165336,56.482228,56.51779276,56.42597825,56.59095517,56.60046982,56.66564744,56.66397084,56.66674566,56.80628778,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Agricultural land (% of land area),AG.LND.AGRI.ZS,,38.59317514,38.60869002,38.738519,38.78033182,38.86528502,38.75391422,38.85266125,38.91239347,39.21188331,39.07760314,39.07135177,38.88027277,39.13701032,38.91793525,38.9210418,38.96627429,38.75674509,38.75798638,38.72789759,38.88360459,38.78216664,38.88648438,38.97828994,39.21393582,39.47594662,39.82256352,39.86933521,39.99480447,40.09485218,40.22702439,40.45651348,40.60184333,40.42564821,40.65237536,40.8652616,41.00682484,41.17710559,41.31221915,41.56926446,41.71063938,41.79514046,41.94979887,42.23474206,42.36307359,42.76091994,42.8111125,42.9439202,43.14299936,43.12086428,43.28409887,43.50390649,43.7086583,43.68796388,43.68841345,43.6794455,43.68570657,,
Trinidad and Tobago,TTO,Agricultural land (% of land area),AG.LND.AGRI.ZS,,18.90838207,18.90838207,19.10331384,19.10331384,19.10331384,19.10331384,19.10331384,19.10331384,19.10331384,19.10331384,19.68810916,19.68810916,21.44249513,21.6374269,20.66276803,20.66276803,20.66276803,20.66276803,20.66276803,19.68810916,18.51851852,17.1539961,14.42495127,14.42495127,13.84015595,13.84015595,13.84015595,14.03508772,14.03508772,15.00974659,15.78947368,15.78947368,15.78947368,15.78947368,14.81481481,14.81481481,13.84015595,12.86549708,13.06042885,13.06042885,11.69590643,11.69590643,11.69590643,10.72124756,10.52631579,10.52631579,10.52631579,10.52631579,10.52631579,10.52631579,10.52631579,10.52631579,10.52631579,10.52631579,10.52631579,10.52631579,,
Tunisia,TUN,Agricultural land (% of land area),AG.LND.AGRI.ZS,,55.66426365,55.52909372,55.39392379,55.79943357,55.66426365,55.52909372,55.39392379,55.25875386,56.10195675,57.17044284,57.08032956,57.58882595,58.03295572,58.21961895,58.53501545,58.85041195,59.01776519,58.14881565,57.61457261,55.99897013,56.3208033,56.74562307,57.27986612,57.27342945,56.78424305,56.03759011,55.97322348,54.66014418,55.80587024,55.63851699,59.28166838,60.21498455,60.64624099,59.7515448,60.16992791,60.01544799,60.16349125,60.63336766,61.31565396,61.47657055,61.14186406,62.84114315,62.97631308,63.27239959,63.23377961,63.11791967,63.11148301,63.60066941,63.0084964,64.61122554,64.83007209,63.86457261,63.99974253,64.83650875,64.83650875,64.83650875,,
Turkey,TUR,Agricultural land (% of land area),AG.LND.AGRI.ZS,,47.44747476,47.61768642,48.55579954,48.45445214,48.45964944,48.70392266,48.46484674,48.85594377,50.20984109,49.60565467,49.78236295,50.44761769,50.39694399,49.80055351,49.32500032,49.24834011,49.41205514,49.43284435,50.53337318,50.12668425,50.17086132,48.32322025,47.70863922,48.87153567,49.54328703,50.00194899,51.2285124,51.015423,51.83919546,51.55334381,52.06008082,51.84829074,51.85998467,52.16662552,51.31426789,51.14665489,50.98813716,51.86778062,52.36542235,52.59540299,53.23077323,53.52701948,52.80979172,53.54521004,53.56210127,52.61359354,51.3298598,50.83221808,50.55806037,50.68929226,49.69530814,49.90320024,49.92398945,50.10329639,50.0838065,49.79925419,,
Tuvalu,TUV,Agricultural land (% of land area),AG.LND.AGRI.ZS,,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667,56.66666826,56.66666826,56.66666826,56.66666826,56.66666826,56.66666826,59.99999841,59.99999841,59.99999841,59.99999841,59.99999841,59.99999841,59.99999841,59.99999841,59.99999841,59.99999841,,
Tanzania,TZA,Agricultural land (% of land area),AG.LND.AGRI.ZS,,29.35199819,29.35199819,30.4809212,30.4809212,30.4809212,30.4809212,30.4809212,30.4809212,30.4809212,31.60984421,32.73876722,32.73876722,32.73876722,32.73876722,32.73876722,32.73876722,32.73876722,33.86769022,33.86769022,33.86769022,34.99661323,34.99661323,34.99661323,34.99661323,36.12553624,36.12553624,36.12553624,36.12553624,36.12553624,36.12553624,36.58049221,36.57710544,36.80289004,37.14156695,37.48024385,37.81892075,38.04809212,38.15759765,38.27048995,38.38338225,38.49627455,38.60916685,38.68819147,39.69293294,39.91871754,39.91871754,40.24610522,41.74124908,42.10882818,42.27816663,43.23775119,44.8182434,44.76179725,44.76179725,44.76179725,44.76179725,,
Uganda,UGA,Agricultural land (% of land area),AG.LND.AGRI.ZS,,45.13287623,45.61333267,46.33401732,49.41194134,49.40193184,49.4719984,49.48701266,49.67218858,49.79730744,49.94745008,50.1976878,50.54802062,50.94840098,51.36880036,52.08448026,52.7401031,52.7401031,53.10044542,53.10044542,53.45077824,53.8511586,54.25153896,56.55372604,57.55467694,58.05515239,59.14118412,59.14118412,59.14118412,59.36639808,59.86687353,60.21720635,60.31730144,60.46744407,60.56753916,60.66763425,60.91787198,60.91787198,61.26820479,61.36829988,62.61948851,63.11996397,64.12091487,65.62234122,66.3730544,66.3730544,67.37775887,68.38246334,69.63740554,70.64211,71.14003591,71.88809096,72.13744265,71.88809096,71.88809096,71.88809096,71.88809096,,
Ukraine,UKR,Agricultural land (% of land area),AG.LND.AGRI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.37248641,72.30516959,72.25511349,72.24130491,72.21886597,72.24303098,71.82359541,71.55087598,71.46975058,71.43350306,71.4537232,71.38295302,71.38122691,71.28999965,71.2579398,71.23055944,71.2766692,71.24905061,71.23351516,71.25768142,71.28530001,71.68059104,71.65840943,71.65323068,71.66531444,,
Upper middle income,UMC,Agricultural land (% of land area),AG.LND.AGRI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.55247477,34.64758769,34.73389963,34.75782915,34.79274558,34.83204006,34.87908606,34.86238892,34.85079827,34.79677319,34.77614456,34.79826361,34.93071191,34.7344278,34.706483,34.73206344,34.72501807,34.72132071,34.88457032,34.90633242,34.96726471,35.1264081,35.17404915,35.40361876,35.37496949,,
Uruguay,URY,Agricultural land (% of land area),AG.LND.AGRI.ZS,,93.44074963,92.84081819,92.22374586,91.89806879,91.26385556,90.93246486,90.51536967,89.82973374,89.40692492,88.45274826,88.22420295,87.98994401,87.7613987,87.53856702,87.31002171,87.07576277,86.85293109,86.62438578,86.39584048,86.16729517,86.00731345,85.8244772,85.65878185,85.48737287,85.32167752,85.10455948,84.89315507,84.78459605,84.68746429,85.2302594,85.25311393,85.27596846,85.30453662,85.32739116,85.35024569,85.36738658,85.39024112,85.41880928,85.44166381,85.46451834,85.48737287,85.2645412,85.28739573,84.72745972,84.74460062,83.96183293,83.13335619,83.84184665,84.64175523,82.46486116,82.996229,81.30499372,82.63627014,82.55970523,82.55970523,82.55970523,,
United States,USA,Agricultural land (% of land area),AG.LND.AGRI.ZS,,48.86024177,48.47613703,48.1979395,47.93251636,47.58979185,47.55452584,47.52799444,47.5812756,47.54328002,47.42896573,47.30886476,47.19968206,47.07958109,46.96581271,46.96581271,46.96581271,46.98470132,46.74799322,46.74799322,46.74799322,46.74799322,47.10130845,47.10130845,47.10130845,47.10130845,47.10130845,46.61533624,46.61533624,46.61533624,46.61533624,46.61533624,46.44948771,46.17860543,45.98109392,45.87191122,45.45341392,45.29826531,45.26583804,45.18930097,45.23058486,45.2900702,45.08487304,45.17884897,44.91645856,44.94516433,44.66474413,45.06234433,45.18351554,44.81708367,44.64933145,44.23862821,44.67997534,44.36679277,44.58803685,44.369068,44.369068,,
Uzbekistan,UZB,Agricultural land (% of land area),AG.LND.AGRI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.1716032,64.99294781,64.98119417,64.98589563,64.98119417,64.97414198,64.26187118,64.25246827,64.23366244,64.24541608,63.57780912,63.093559,63.093559,62.85848613,62.85848613,62.74094969,62.62341326,62.57639868,62.69393512,62.59990597,62.88199342,62.92900799,62.92900799,62.92900799,62.92900799,,
St. Vincent and the Grenadines,VCT,Agricultural land (% of land area),AG.LND.AGRI.ZS,,25.64102564,25.64102564,28.20512821,28.20512821,28.20512821,28.20512821,28.20512821,28.20512821,28.20512821,28.20512821,28.20512821,28.20512821,25.64102564,25.64102564,25.64102564,25.64102564,28.20512821,28.20512821,30.76923077,30.76923077,30.76923077,28.20512821,30.76923077,30.76923077,30.76923077,33.33333333,33.33333333,33.33333333,33.33333333,30.76923077,30.76923077,30.76923077,30.76923077,30.76923077,30.76923077,28.20512821,28.20512821,28.20512821,28.20512821,25.64102564,25.64102564,25.64102564,25.64102564,25.64102564,25.64102564,25.64102564,25.64102564,25.64102564,25.64102564,25.64102564,25.64102564,25.64102564,25.64102564,25.64102564,25.64102564,25.64102564,,
"Venezuela, RB",VEN,Agricultural land (% of land area),AG.LND.AGRI.ZS,,21.80375262,21.8831132,21.96247378,22.04410181,22.12346239,22.20282297,22.29578822,22.4000907,22.49305595,22.59849215,22.70392835,22.74814353,22.8773879,22.95107987,23.01230089,23.20730117,23.44991781,23.51340627,23.69480188,23.83084859,23.85352304,23.98956975,24.12561646,24.25032595,24.53375659,24.77183833,24.89654781,24.95323394,24.72648943,24.78317556,24.77977439,24.49634374,24.49180885,24.49974491,24.51108214,24.52468681,24.5292217,24.53602403,24.52582053,24.52808798,24.53148914,24.42038433,24.42038433,24.47707046,24.48273907,24.43739017,24.44192506,24.48840769,24.37503543,24.48840769,24.48840769,24.48840769,24.48840769,24.48840769,24.48840769,24.48840769,,
British Virgin Islands,VGB,Agricultural land (% of land area),AG.LND.AGRI.ZS,,40,40,40,40,40,53.33333333,53.33333333,53.33333333,53.33333333,53.33333333,53.33333333,53.33333333,53.33333333,53.33333333,53.33333333,53.33333333,53.33333333,53.33333333,53.33333333,53.33333333,53.33333333,60,60,60,60,60,60,60,60,53.33333333,53.33333333,53.33333333,53.33333333,53.33333333,53.33333333,53.33333333,53.33333333,53.33333333,46.66666667,46.66666667,46.66666667,46.66666667,46.66666667,46.66666667,46.66666667,46.66666667,46.66666667,46.66666667,46.66666667,46.66666667,46.66666667,46.66666667,46.66666667,46.66666667,46.66666667,46.66666667,,
Virgin Islands (U.S.),VIR,Agricultural land (% of land area),AG.LND.AGRI.ZS,,34.28571429,34.28571429,40,45.71428571,45.71428571,45.71428571,42.85714286,42.85714286,42.85714286,42.85714286,42.85714286,42.85714286,42.85714286,42.85714286,42.85714286,42.85714286,42.85714286,42.85714286,42.85714286,45.71428571,45.71428571,42.85714286,40,40,34.28571429,34.28571429,34.28571429,31.42857143,31.42857143,28.57142857,28.57142857,28.57142857,28.57142857,25.71428571,22.85714286,22.85714286,22.85714286,22.85714286,20,20,20,17.14285714,17.14285714,17.14285714,17.14285714,11.42857143,11.42857143,11.42857143,11.42857143,11.42857143,11.42857143,11.42857143,11.42857143,11.42857143,11.42857143,11.42857143,,
Vietnam,VNM,Agricultural land (% of land area),AG.LND.AGRI.ZS,,19.33085502,19.34621647,19.36157793,19.37693938,19.39230084,19.40766229,19.48446957,19.56127684,19.60736121,19.71489139,19.73025285,19.80706012,19.91459031,19.99139759,20.00675904,20.65194015,20.92844634,21.00218133,21.0451934,21.06977173,21.12507297,21.14965129,21.20495253,21.22953086,20.7379643,20.66115702,20.61507266,20.61507266,20.63043411,20.66422932,20.74103659,21.58284433,21.77332637,21.93615779,21.74874804,23.60133952,24.09905066,24.74730406,25.84718425,28.22606571,30.48313993,30.44598293,30.75757087,31.59157484,32.42525755,32.50233818,32.45267072,33.02738028,33.19250492,34.70216277,34.72957593,34.80923599,35.00112815,39.17825007,39.25565195,39.27500242,,
Vanuatu,VUT,Agricultural land (% of land area),AG.LND.AGRI.ZS,,8.613617719,8.613617719,8.613617719,8.613617719,9.269893355,9.269893355,9.269893355,9.269893355,9.269893355,9.844134537,9.844134537,9.844134537,9.844134537,9.844134537,10.33634126,10.33634126,10.41837572,10.41837572,10.50041017,10.50041017,10.74651354,10.82854799,11.07465135,11.07465135,11.23872026,11.56685808,11.73092699,12.05906481,12.22313372,12.46923708,12.63330599,12.87940935,13.04347826,13.12551272,13.53568499,13.6997539,13.78178835,14.10992617,14.19196062,14.35602953,14.52009844,14.6021329,14.7662018,14.84823626,15.01230517,15.17637408,15.34044299,15.34044299,15.34044299,15.34044299,15.34044299,15.34044299,15.34044299,15.34044299,15.34044299,15.34044299,,
World,WLD,Agricultural land (% of land area),AG.LND.AGRI.ZS,,35.6354496,35.72432739,35.84217911,35.9382971,36.05206365,36.12135947,36.24208127,36.32947625,36.54861403,36.59642169,36.69747274,36.78406006,36.96278871,37.03573045,37.11772777,37.09446478,37.07503339,37.12355367,37.236099,37.34852936,37.363943,37.52122404,37.59281559,37.87447395,38.14477341,38.35960559,38.52301216,38.6876274,38.81124752,38.97238027,39.07275772,37.15494399,37.17409164,37.34775972,37.39127241,37.47117969,37.61140478,37.7335386,37.76235809,37.80422536,37.78330345,37.6872412,37.57433286,37.65889686,37.66301526,37.54641125,37.5291328,37.5080747,37.41055878,37.39758109,37.50685772,37.56137604,37.54153222,37.65267937,37.4218188,37.43073967,,
Samoa,WSM,Agricultural land (% of land area),AG.LND.AGRI.ZS,,19.78798587,20.14134276,20.14134276,20.14134276,21.90812721,21.90812721,21.90812721,22.2614841,22.2614841,22.43816254,22.61484099,22.61484099,22.61484099,22.61484099,22.96819788,24.38162544,25.08833922,25.08833922,25.97173145,26.14840989,27.20848057,27.20848057,27.42049416,27.56183746,27.56183746,27.70318075,27.10247242,27.20848057,19.15194373,19.08127208,19.08127208,18.3745583,18.3745583,18.02120141,18.02120141,18.02120141,18.02120141,18.02120141,17.95052977,16.96113074,16.96113074,16.60777385,15.90106007,15.19434629,14.8409894,14.20494727,13.60424028,13.07420495,12.33215602,12.36749117,12.36749117,12.36749117,12.36749117,12.36749117,12.36749117,12.36749117,,
Kosovo,XKX,Agricultural land (% of land area),AG.LND.AGRI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.35602094,,,,,,,,,,,
"Yemen, Rep.",YEM,Agricultural land (% of land area),AG.LND.AGRI.ZS,,44.20137508,44.2222096,44.24493816,44.26387863,44.2828191,44.30365362,44.31691195,44.32638218,44.34532265,44.35479289,44.36994526,44.39077978,44.40025001,44.40972025,44.43434286,44.43434286,44.43434286,44.43813095,44.440025,44.440025,44.4438131,44.4438131,44.4438131,44.4438131,44.45328333,44.45328333,44.47032975,44.47032975,44.47411785,44.74875466,44.7582249,44.47411785,44.93626532,44.94573555,44.95709984,44.99308673,44.92679508,44.8510332,44.82830464,44.83019869,44.69003921,44.80557607,44.50063451,44.61806542,44.55366782,44.75064871,44.75064871,44.54230354,44.41919048,44.65973445,44.41919048,44.60480709,44.5972309,44.5972309,44.5972309,44.5972309,,
South Africa,ZAF,Agricultural land (% of land area),AG.LND.AGRI.ZS,,83.53460996,82.54540059,81.60565168,80.57934696,79.63959805,79.50358176,79.28513136,79.12850654,78.96363831,78.79877008,78.63390185,78.47315533,78.3041654,78.15166228,77.97030723,77.80296598,77.75185683,77.71888318,77.6611793,77.61996225,77.57050178,77.51527092,77.51527092,77.51527092,77.51527092,77.81780412,78.02388941,78.22997469,78.55971115,78.80701349,79.14087166,79.52666331,79.90833326,80.1795415,80.38974849,80.69475472,80.74009348,80.77554015,80.83324403,80.88847489,80.79614868,80.8085138,80.72607968,80.46229051,80.35924787,79.86876489,79.87041357,80.05011994,79.951199,79.87123791,79.44505354,79.83002086,79.83002086,79.83002086,79.83002086,79.83002086,,
Zambia,ZMB,Agricultural land (% of land area),AG.LND.AGRI.ZS,,25.97156271,26.04285772,26.10204603,26.17603142,26.24867163,26.37511939,26.44775959,26.54730357,26.64012161,26.73428483,26.97507365,27.24142106,27.09748584,27.1755068,27.22258841,27.4553061,27.2723604,27.11228292,26.60783707,26.69661954,26.68316765,26.64550236,26.85131627,26.87956523,27.07192725,27.20644615,27.39611778,27.61538358,28.11041311,27.99472686,28.01490469,28.33640485,28.52069573,28.88524193,28.8650641,29.41255599,29.55514602,29.62778622,30.13895802,30.26406059,30.34073636,30.42279288,30.81693324,30.80079097,30.61919047,31.0039145,30.91782241,31.05637687,31.72762615,31.52584781,31.79488559,32.06392338,31.92940448,32.06392338,32.06392338,32.06392338,,
Zimbabwe,ZWE,Agricultural land (% of land area),AG.LND.AGRI.ZS,,28.39601913,28.61574254,28.83546594,29.05518935,29.22321313,29.49463616,29.71435957,29.93408298,30.15380638,30.37352979,30.5932532,30.76127698,30.85175132,31.07147473,31.16194908,31.25242342,31.31704795,31.44629701,31.57554608,31.73064495,31.92451855,32.14424195,32.33811555,32.48028952,32.67416311,32.86803671,33.0619103,33.29455861,33.48843221,33.63060618,34.07005299,34.50949981,34.94894662,35.46594287,35.82784025,36.79720822,37.27284477,37.53392788,38.36112188,38.92981776,39.39511439,39.98966007,40.4549567,41.35970014,41.61819827,42.13519452,41.87669639,42.52294171,42.13519452,41.87669639,42.39369265,41.87669639,41.87669639,41.87669639,41.87669639,41.87669639,,
